Measurement time:; 2020-12-09 2:57:59 PM
Radiation device:; Varian TrueBeam Accelerator
Energy:; 15 MeV 
Controller:; CCU
Measurement device:; SMARTSCAN (48*48*41)
Field detector:; EFD3G Diode
Reference detector:; CC 13
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 40 x 40 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Inline
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
-58.2; 0.0; 20.0; 2.60; 106181.8; 2.56
-58.7; 0.0; 20.0; 2.57; 105049.3; 2.53
-59.2; 0.0; 20.0; 2.60; 106392.8; 2.56
-59.7; 0.0; 20.0; 2.53; 103245.1; 2.53
-60.2; 0.0; 20.0; 2.55; 104091.3; 2.51
-60.7; 0.0; 20.0; 2.57; 105250.2; 2.53
-61.2; 0.0; 20.0; 2.55; 104056.5; 2.52
-61.7; 0.0; 20.0; 2.47; 101180.9; 2.46
-62.2; 0.0; 20.0; 2.51; 102642.1; 2.47
-62.7; 0.0; 20.0; 2.48; 101340.6; 2.47
-63.2; 0.0; 20.0; 2.46; 100740.0; 2.43
-63.7; 0.0; 20.0; 2.47; 101176.5; 2.43
-64.2; 0.0; 20.0; 2.40; 98304.8; 2.38
-64.7; 0.0; 20.0; 2.37; 96833.8; 2.36
-65.2; 0.0; 20.0; 2.38; 97404.7; 2.34
-65.7; 0.0; 20.0; 2.34; 95668.0; 2.30
-66.2; 0.0; 20.0; 2.22; 90840.5; 2.22
-66.7; 0.0; 20.0; 2.28; 93228.6; 2.24
-67.3; 0.0; 20.0; 2.18; 89246.6; 2.15
-67.8; 0.0; 20.0; 2.11; 86091.1; 2.09
-68.2; 0.0; 20.0; 2.08; 85033.6; 2.06
-68.7; 0.0; 20.0; 2.07; 84729.7; 2.03
-69.2; 0.0; 20.0; 2.06; 84151.1; 2.05
-69.8; 0.0; 20.0; 2.03; 83038.7; 2.00
-70.3; 0.0; 20.0; 2.03; 82789.8; 1.99
-70.8; 0.0; 20.0; 1.94; 79263.4; 1.92
-71.3; 0.0; 20.0; 1.96; 80171.2; 1.95
-71.8; 0.0; 20.0; 1.93; 79091.9; 1.90
-72.3; 0.0; 20.0; 1.91; 78081.0; 1.87
-72.8; 0.0; 20.0; 1.86; 75980.3; 1.86
-73.3; 0.0; 20.0; 1.91; 78075.9; 1.88
-73.8; 0.0; 20.0; 1.85; 75672.4; 1.82
-74.3; 0.0; 20.0; 1.81; 73849.6; 1.78
-74.8; 0.0; 20.0; 1.79; 73348.7; 1.78
-75.3; 0.0; 20.0; 1.79; 73119.8; 1.76
-75.8; 0.0; 20.0; 1.78; 72626.3; 1.76
-76.3; 0.0; 20.0; 1.76; 71757.5; 1.74
-76.8; 0.0; 20.0; 1.71; 69869.2; 1.69
-77.3; 0.0; 20.0; 1.70; 69498.2; 1.67
-77.8; 0.0; 20.0; 1.67; 68176.1; 1.65
-78.3; 0.0; 20.0; 1.64; 67045.3; 1.63
-78.8; 0.0; 20.0; 1.66; 67838.9; 1.63
-79.4; 0.0; 20.0; 1.63; 66750.6; 1.61
-79.9; 0.0; 20.0; 1.60; 65455.4; 1.60
-80.3; 0.0; 20.0; 1.61; 65704.1; 1.58
-80.8; 0.0; 20.0; 1.61; 65818.7; 1.58
-81.3; 0.0; 20.0; 1.56; 63761.1; 1.56
-81.9; 0.0; 20.0; 1.58; 64707.3; 1.55
-82.4; 0.0; 20.0; 1.56; 63692.5; 1.55
-82.9; 0.0; 20.0; 1.54; 62987.1; 1.53
-83.4; 0.0; 20.0; 1.52; 61973.5; 1.49
-83.8; 0.0; 20.0; 1.48; 60570.5; 1.46
-84.4; 0.0; 20.0; 1.50; 61198.0; 1.48
-84.9; 0.0; 20.0; 1.48; 60437.4; 1.45
-85.4; 0.0; 20.0; 1.44; 58699.2; 1.44
-85.9; 0.0; 20.0; 1.42; 58163.6; 1.40
-86.4; 0.0; 20.0; 1.42; 58252.1; 1.39
-86.9; 0.0; 20.0; 1.42; 57903.0; 1.41
-87.4; 0.0; 20.0; 1.36; 55645.2; 1.34
-87.9; 0.0; 20.0; 1.35; 55085.7; 1.32
-88.4; 0.0; 20.0; 1.31; 53531.2; 1.30
-88.9; 0.0; 20.0; 1.28; 52243.6; 1.25
-89.4; 0.0; 20.0; 1.30; 53134.6; 1.27
-89.9; 0.0; 20.0; 1.24; 50490.5; 1.24
-90.4; 0.0; 20.0; 1.27; 51722.5; 1.24
-90.9; 0.0; 20.0; 1.21; 49636.4; 1.21
-91.5; 0.0; 20.0; 1.20; 49225.1; 1.18
-92.0; 0.0; 20.0; 1.20; 49127.5; 1.18
-92.4; 0.0; 20.0; 1.18; 48368.5; 1.18
-93.0; 0.0; 20.0; 1.18; 48122.7; 1.16
-93.5; 0.0; 20.0; 1.14; 46708.3; 1.12
-94.0; 0.0; 20.0; 1.10; 44828.2; 1.10
-94.5; 0.0; 20.0; 1.11; 45489.3; 1.10
-95.0; 0.0; 20.0; 1.12; 45650.9; 1.09
-95.5; 0.0; 20.0; 1.05; 42937.3; 1.05
-96.0; 0.0; 20.0; 1.10; 45108.1; 1.09
-96.5; 0.0; 20.0; 1.11; 45304.9; 1.08
-97.0; 0.0; 20.0; 1.04; 42342.8; 1.03
-97.5; 0.0; 20.0; 1.05; 43113.8; 1.04
-98.0; 0.0; 20.0; 1.07; 43612.3; 1.04
-98.5; 0.0; 20.0; 1.02; 41611.0; 1.02
-99.0; 0.0; 20.0; 0.98; 40040.8; 0.96
-99.5; 0.0; 20.0; 0.99; 40421.7; 0.98
-100.0; 0.0; 20.0; 1.00; 40725.7; 0.99
-100.5; 0.0; 20.0; 1.03; 42260.8; 1.02
-101.0; 0.0; 20.0; 0.98; 39968.7; 0.96
-101.5; 0.0; 20.0; 0.94; 38457.8; 0.94
-102.0; 0.0; 20.0; 0.96; 39087.0; 0.94
-102.5; 0.0; 20.0; 0.94; 38633.8; 0.93
-103.0; 0.0; 20.0; 0.94; 38574.0; 0.94
-103.5; 0.0; 20.0; 0.94; 38239.1; 0.92
-104.0; 0.0; 20.0; 0.95; 38740.7; 0.93
-104.5; 0.0; 20.0; 0.93; 38028.6; 0.93
-105.0; 0.0; 20.0; 0.96; 39215.5; 0.94
-105.5; 0.0; 20.0; 0.93; 37995.2; 0.92
-106.1; 0.0; 20.0; 0.94; 38401.6; 0.93
-106.6; 0.0; 20.0; 0.92; 37681.0; 0.91
-107.1; 0.0; 20.0; 0.95; 38791.5; 0.93
-107.6; 0.0; 20.0; 0.92; 37472.4; 0.92
-108.1; 0.0; 20.0; 0.93; 38213.4; 0.92
-108.6; 0.0; 20.0; 0.89; 36442.9; 0.89
-109.1; 0.0; 20.0; 0.89; 36558.8; 0.88
-109.6; 0.0; 20.0; 0.89; 36540.8; 0.88
-110.1; 0.0; 20.0; 0.88; 35836.9; 0.87
-110.6; 0.0; 20.0; 0.87; 35475.3; 0.86
-111.1; 0.0; 20.0; 0.88; 35810.0; 0.85
-111.6; 0.0; 20.0; 0.87; 35608.3; 0.87
-112.1; 0.0; 20.0; 0.88; 35945.8; 0.86
-112.6; 0.0; 20.0; 0.87; 35506.8; 0.85
-113.1; 0.0; 20.0; 0.86; 34963.3; 0.85
-113.6; 0.0; 20.0; 0.88; 35853.2; 0.87
-114.1; 0.0; 20.0; 0.88; 36059.3; 0.86
-114.6; 0.0; 20.0; 0.84; 34200.5; 0.84
-115.1; 0.0; 20.0; 0.87; 35420.1; 0.85
-115.7; 0.0; 20.0; 0.89; 36211.7; 0.87
-116.1; 0.0; 20.0; 0.85; 34654.1; 0.84
-116.6; 0.0; 20.0; 0.84; 34239.5; 0.83
-117.1; 0.0; 20.0; 0.85; 34706.5; 0.83
-117.7; 0.0; 20.0; 0.88; 35780.3; 0.87
-118.2; 0.0; 20.0; 0.85; 34703.0; 0.83
-118.7; 0.0; 20.0; 0.86; 34974.1; 0.84
-119.2; 0.0; 20.0; 0.82; 33357.4; 0.81
-119.7; 0.0; 20.0; 0.84; 34336.2; 0.82
-120.2; 0.0; 20.0; 0.85; 34648.6; 0.83
-120.7; 0.0; 20.0; 0.82; 33630.6; 0.82
-121.2; 0.0; 20.0; 0.86; 35124.8; 0.84
-121.7; 0.0; 20.0; 0.84; 34179.6; 0.82
-122.2; 0.0; 20.0; 0.84; 34221.7; 0.84
-122.7; 0.0; 20.0; 0.86; 35044.2; 0.84
-123.2; 0.0; 20.0; 0.88; 36076.0; 0.86
-123.7; 0.0; 20.0; 0.82; 33455.5; 0.82
-124.2; 0.0; 20.0; 0.86; 35297.7; 0.85
-124.7; 0.0; 20.0; 0.84; 34423.5; 0.83
-125.2; 0.0; 20.0; 0.86; 35063.2; 0.85
-125.7; 0.0; 20.0; 0.87; 35508.2; 0.85
-126.2; 0.0; 20.0; 0.87; 35430.3; 0.86
-126.7; 0.0; 20.0; 0.86; 35224.8; 0.86
-127.2; 0.0; 20.0; 0.86; 35227.4; 0.84
-127.7; 0.0; 20.0; 0.84; 34154.0; 0.82
-128.2; 0.0; 20.0; 0.87; 35667.0; 0.87
-128.7; 0.0; 20.0; 0.89; 36197.4; 0.87
-129.2; 0.0; 20.0; 0.89; 36360.6; 0.89
-129.7; 0.0; 20.0; 0.88; 35832.5; 0.86
-130.3; 0.0; 20.0; 0.87; 35462.5; 0.85
-130.8; 0.0; 20.0; 0.88; 35830.2; 0.87
-131.3; 0.0; 20.0; 0.91; 37272.0; 0.90
-131.8; 0.0; 20.0; 0.90; 36779.7; 0.88
-132.2; 0.0; 20.0; 0.89; 36426.7; 0.89
-132.8; 0.0; 20.0; 0.90; 36977.7; 0.88
-133.3; 0.0; 20.0; 0.89; 36477.8; 0.89
-133.8; 0.0; 20.0; 0.92; 37797.5; 0.91
-134.3; 0.0; 20.0; 0.91; 37060.8; 0.89
-134.8; 0.0; 20.0; 0.92; 37411.5; 0.91
-135.3; 0.0; 20.0; 0.90; 36995.6; 0.89
-135.8; 0.0; 20.0; 0.88; 36158.7; 0.87
-136.3; 0.0; 20.0; 0.90; 36708.2; 0.89
-136.8; 0.0; 20.0; 0.91; 37172.5; 0.90
-137.3; 0.0; 20.0; 0.91; 37342.9; 0.89
-137.8; 0.0; 20.0; 0.91; 37092.9; 0.90
-138.3; 0.0; 20.0; 0.91; 37362.5; 0.90
-138.8; 0.0; 20.0; 0.91; 37084.2; 0.90
-139.3; 0.0; 20.0; 0.92; 37680.3; 0.92
-139.8; 0.0; 20.0; 0.94; 38267.5; 0.92
-140.4; 0.0; 20.0; 0.90; 36839.4; 0.89
-140.8; 0.0; 20.0; 0.89; 36550.3; 0.88
-141.3; 0.0; 20.0; 0.92; 37548.5; 0.90
-141.9; 0.0; 20.0; 0.89; 36253.9; 0.88
-142.4; 0.0; 20.0; 0.89; 36467.9; 0.88
-142.9; 0.0; 20.0; 0.92; 37664.5; 0.90
-143.4; 0.0; 20.0; 0.91; 37134.1; 0.90
-143.9; 0.0; 20.0; 0.89; 36222.3; 0.88
-144.4; 0.0; 20.0; 0.90; 36836.9; 0.89
-144.9; 0.0; 20.0; 0.88; 36103.0; 0.87
-145.4; 0.0; 20.0; 0.86; 35212.5; 0.85
-145.9; 0.0; 20.0; 0.90; 36861.9; 0.88
-146.4; 0.0; 20.0; 0.88; 35821.1; 0.87
-146.9; 0.0; 20.0; 0.87; 35765.1; 0.86
-147.4; 0.0; 20.0; 0.88; 36065.9; 0.86
-147.9; 0.0; 20.0; 0.87; 35621.9; 0.87
-148.4; 0.0; 20.0; 0.90; 36714.2; 0.88
-148.9; 0.0; 20.0; 0.88; 35839.1; 0.86
-149.4; 0.0; 20.0; 0.87; 35367.1; 0.86
-149.9; 0.0; 20.0; 0.86; 34983.4; 0.85
-150.4; 0.0; 20.0; 0.91; 37191.1; 0.89
-151.0; 0.0; 20.0; 0.88; 36055.9; 0.88
-151.5; 0.0; 20.0; 0.86; 35164.2; 0.85
-152.0; 0.0; 20.0; 0.86; 35094.4; 0.84
-153.0; 0.0; 20.0; 0.85; 34791.0; 0.84


