Distance_(pixels),Gray_Value
1577,61.7838
1578,61.7568
1579,61.7365
1580,61.7095
1581,61.6689
1582,61.7432
1583,61.7162
1584,61.6892
1585,61.5811
1586,61.5676
1587,61.6824
1588,61.7568
1589,61.7500
1590,61.6959
1591,61.6689
1592,61.7162
1593,61.6216
1594,61.6351
1595,61.6014
1596,61.5203
1597,61.4662
1598,61.4257
1599,61.5068
1600,61.7162
1601,61.8851
1602,61.8108
1603,61.7703
1604,61.6081
1605,61.4459
1606,61.5203
1607,61.5338
1608,61.5541
1609,61.4662
1610,61.5743
1611,61.6149
1612,61.6284
1613,61.6486
1614,61.5270
1615,61.4527
1616,61.5541
1617,61.7365
1618,61.7095
1619,61.5676
1620,61.5135
1621,61.5878
1622,61.7635
1623,61.8514
1624,61.7095
1625,61.6351
1626,61.6081
1627,61.8649
1628,62.0541
1629,61.9932
1630,61.6216
1631,61.4662
1632,61.5000
1633,61.4662
1634,61.4797
1635,61.6622
1636,61.6216
1637,61.6959
1638,61.6959
1639,61.6757
1640,61.6216
1641,61.7230
1642,61.8784
1643,62.1216
1644,62.2838
1645,62.1622
1646,62.0608
1647,61.9662
1648,62.0135
1649,61.9324
1650,61.8649
1651,62.0541
1652,62.2095
1653,62.1959
1654,62.1216
1655,62.2027
1656,62.3378
1657,62.1959
1658,62.1149
1659,62.0203
1660,62.0000
1661,61.9730
1662,62.0068
1663,61.8986
1664,61.9797
1665,62.0811
1666,62.2027
1667,62.2568
1668,62.2905
1669,62.2838
1670,62.1892
1671,61.9932
1672,62.0338
1673,62.1892
1674,62.1757
1675,62.1689
1676,62.2095
1677,62.3041
1678,62.3446
1679,62.3919
1680,62.5405
1681,62.4797
1682,62.3649
1683,62.3784
1684,62.3716
1685,62.3986
1686,62.3784
1687,62.3514
1688,62.3514
1689,62.3378
1690,62.3649
1691,62.3986
1692,62.3243
1693,62.2703
1694,62.3446
1695,62.5473
1696,62.7500
1697,62.6351
1698,62.6284
1699,62.5608
1700,62.5135
1701,62.4865
1702,62.5946
1703,62.6622
1704,62.7838
1705,62.6689
1706,62.4865
1707,62.3986
1708,62.4392
1709,62.4662
1710,62.4392
1711,62.5068
1712,62.4324
1713,62.3986
1714,62.5743
1715,62.7230
1716,62.7297
1717,62.4662
1718,62.3243
1719,62.4459
1720,62.5946
1721,62.5743
1722,62.5270
1723,62.5270
1724,62.6216
1725,62.8176
1726,63.0405
1727,63.0541
1728,62.8986
1729,62.6419
1730,62.6824
1731,62.7635
1732,62.7703
1733,62.6149
1734,62.6554
1735,62.6351
1736,62.6419
1737,62.6149
1738,62.6081
1739,62.5473
1740,62.5473
1741,62.5946
1742,62.6554
1743,62.7500
1744,62.7027
1745,62.7230
1746,62.7230
1747,62.7635
1748,62.8243
1749,62.7568
1750,62.6554
1751,62.5135
1752,62.5878
1753,62.5608
1754,62.6149
1755,62.5473
1756,62.4459
1757,62.5135
1758,62.7027
1759,62.7770
1760,62.6351
1761,62.8378
1762,62.9324
1763,63.0541
1764,63.0203
1765,62.9662
1766,62.9797
1767,63.0541
1768,63.1149
1769,63.3716
1770,63.8851
1771,63.9865
1772,63.4459
1773,62.9595
1774,62.9189
1775,62.9595
1776,62.9459
1777,62.8649
1778,62.7770
1779,63.0203
1780,63.1486
1781,63.2095
1782,63.1824
1783,62.9662
1784,62.8649
1785,62.8649
1786,62.8986
1787,62.8986
1788,62.8176
1789,62.7973
1790,62.7973
1791,62.8041
1792,62.7770
1793,62.7432
1794,62.8243
1795,62.9392
1796,63.0541
1797,63.0878
1798,63.0878
1799,63.1351
1800,63.1419
1801,63.0270
1802,62.8581
1803,62.7365
1804,62.6892
1805,62.7365
1806,62.8446
1807,62.9797
1808,63.0338
1809,63.1149
1810,63.0608
1811,62.9595
1812,62.8176
1813,62.7703
1814,62.6216
1815,62.7500
1816,62.8649
1817,62.8649
1818,62.9730
1819,63.0878
1820,63.0473
1821,62.9797
1822,62.8243
1823,62.8716
1824,63.1554
1825,63.1486
1826,63.0338
1827,62.8514
1828,62.6959
1829,62.7500
1830,62.8986
1831,62.9662
1832,63.0608
1833,63.3108
1834,63.4527
1835,63.4189
1836,63.2973
1837,63.1757
1838,63.1622
1839,63.1824
1840,63.0743
1841,63.1351
1842,63.2162
1843,63.1959
1844,63.1351
1845,63.0946
1846,62.9122
1847,62.8986
1848,63.0608
1849,62.9324
1850,62.8311
1851,62.8784
1852,63.0068
1853,62.8784
1854,62.8243
1855,62.7500
1856,62.8108
1857,62.8446
1858,62.7500
1859,62.8784
1860,63.0338
1861,63.1284
