Distance_(pixels),Gray_Value
1263,29085.789
1264,29055.105
1265,29044.578
1266,29039.184
1267,29044.768
1268,29045.521
1269,29051.951
1270,29105.535
1271,29114.316
1272,29094.402
1273,29097.908
1274,29121.027
1275,29136.135
1276,29105.789
1277,29136.402
1278,29165.316
1279,29176.486
1280,29150.119
1281,29133.873
1282,29141.289
1283,29186.592
1284,29179.113
1285,29171.973
1286,29152.662
1287,29138.938
1288,29129.275
1289,29146.570
1290,29163.070
1291,29131.395
1292,29114.268
1293,29087.205
1294,29091.902
1295,29149.719
1296,29152.732
1297,29118.346
1298,29075.916
1299,29088.416
1300,29105.838
1301,29085.084
1302,29009.035
1303,28978.092
1304,28961.592
1305,28967.135
1306,29033.043
1307,29055.373
1308,29030.260
1309,29066.902
1310,29100.979
1311,29119.211
1312,29117.311
1313,29096.754
1314,29120.865
1315,29112.881
1316,29102.881
1317,29102.705
1318,29094.719
1319,29088.486
1320,29143.113
1321,29148.141
1322,29132.578
1323,29100.562
1324,29082.902
1325,29071.176
1326,29093.232
1327,29140.500
1328,29074.768
1329,29052.365
1330,29058.197
1331,29121.746
1332,29136.473
1333,29024.795
1334,29016.330
1335,29009.500
1336,29001.627
1337,29019.189
1338,29018.549
1339,28979.521
1340,28988.922
1341,28969.373
1342,28933.479
1343,28880.486
1344,28884.162
1345,28904.605
1346,28930.902
1347,28936.465
1348,28906.035
1349,28912.592
1350,28935.189
1351,28947.859
1352,28950.992
1353,28968.725
1354,28961.846
1355,28963.641
1356,28967.689
1357,28983.316
1358,28947.865
1359,28951.254
1360,28995.535
1361,29019.527
1362,29045.641
1363,29097.211
1364,29131.768
1365,29123.557
1366,29101.035
1367,29073.746
1368,29054.240
1369,29034.225
1370,29032.373
1371,29025.670
1372,29035.422
1373,29016.957
1374,29031.000
1375,29049.781
1376,29060.895
1377,29099.684
1378,29105.781
1379,29074.635
1380,29070.908
1381,29064.895
1382,29053.781
1383,29087.549
1384,29071.408
1385,29043.895
1386,29046.176
1387,29033.508
