Distance_(pixels),Gray_Value
1304,64.2832
1305,64.3150
1306,64.3382
1307,64.3035
1308,64.3006
1309,64.3512
1310,64.4118
1311,64.4321
1312,64.4639
1313,64.4899
1314,64.5159
1315,64.5246
1316,64.4682
1317,64.3757
1318,64.3555
1319,64.3251
1320,64.3382
1321,64.3960
1322,64.5116
1323,64.5925
1324,64.5434
1325,64.6012
1326,64.6257
1327,64.5867
1328,64.5506
1329,64.6402
1330,64.7168
1331,64.7890
1332,64.7514
1333,64.7240
1334,64.7240
1335,64.8136
1336,64.8468
1337,64.8642
1338,64.8540
1339,64.9162
1340,64.9263
1341,64.8266
1342,64.7428
1343,64.7616
1344,64.7746
1345,64.7818
1346,64.7659
1347,64.7572
1348,64.7861
1349,64.7645
1350,64.7327
1351,64.6445
1352,64.5679
1353,64.5694
1354,64.6069
1355,64.6156
1356,64.6026
1357,64.5809
1358,64.6474
1359,64.6965
1360,64.5824
1361,64.4552
1362,64.2919
1363,64.2066
1364,64.1777
1365,64.1980
1366,64.2312
1367,64.1879
1368,64.0766
1369,64.0014
1370,63.9624
1371,64.0029
1372,64.0390
1373,64.0737
1374,64.1257
1375,64.1922
1376,64.1734
1377,64.1286
1378,64.0275
1379,64.0260
1380,64.0491
1381,64.0766
1382,64.1127
1383,64.1272
1384,64.1517
1385,64.1951
1386,64.2601
1387,64.2471
1388,64.2428
1389,64.2153
1390,64.2182
1391,64.2529
1392,64.2876
1393,64.2211
1394,64.1821
1395,64.2066
1396,64.1734
1397,64.1604
1398,64.1358
1399,64.1373
1400,64.1908
1401,64.2139
1402,64.1561
1403,64.1517
1404,64.0939
1405,64.0853
1406,64.1156
1407,64.1113
1408,64.0650
1409,63.9783
1410,64.0520
1411,64.0188
1412,63.9899
1413,63.9682
1414,64.0246
1415,64.0318
1416,64.0535
1417,64.1113
1418,64.0882
1419,64.0405
1420,64.0564
1421,64.0462
1422,64.0202
1423,64.0376
1424,64.0607
1425,64.0650
1426,64.0751
1427,64.0246
1428,64.0029
1429,64.0939
1430,64.0939
1431,64.0694
1432,64.0491
1433,64.0650
1434,64.1171
1435,64.1517
1436,64.2009
1437,64.2500
1438,64.2803
1439,64.2457
1440,64.2081
1441,64.1098
1442,64.2052
1443,64.2905
1444,64.2009
1445,64.1315
1446,64.0968
1447,64.1908
1448,64.2803
1449,64.3179
1450,64.3150
1451,64.3801
1452,64.4292
1453,64.3960
1454,64.4090
1455,64.3295
1456,64.2327
1457,64.2428
1458,64.2269
1459,64.2601
1460,64.3598
1461,64.3555
1462,64.3801
1463,64.4292
1464,64.4364
1465,64.3497
1466,64.2702
1467,64.1994
1468,64.2009
1469,64.1474
1470,64.1040
1471,64.1026
1472,64.0882
1473,64.0694
1474,64.0491
1475,64.0275
1476,64.0188
1477,64.0462
1478,64.0939
1479,64.0087
1480,63.9393
1481,63.9408
1482,63.9827
1483,63.9827
1484,63.9942
1485,63.9928
1486,63.8960
1487,63.8396
1488,63.7919
1489,63.7327
1490,63.8266
1491,63.9292
1492,63.9451
1493,63.9422
1494,63.9292
1495,63.9147
1496,63.9509
1497,64.0116
1498,64.0867
1499,64.1228
1500,64.1199
1501,64.1445
1502,64.2110
1503,64.2153
1504,64.0665
1505,64.0795
1506,64.1445
1507,64.1936
1508,64.1199
1509,64.0636
1510,63.9942
1511,64.0289
1512,64.1026
1513,64.1908
1514,64.1705
1515,64.1517
1516,64.1214
1517,64.1272
1518,64.0751
1519,64.0000
1520,63.8555
1521,63.7587
1522,63.7486
1523,63.7977
1524,63.8020
1525,63.7934
1526,63.8049
1527,63.8092
1528,63.7934
1529,63.7645
1530,63.7110
1531,63.6488
1532,63.6431
1533,63.6503
1534,63.6618
1535,63.5968
1536,63.5072
1537,63.4292
1538,63.4061
1539,63.5347
1540,63.6113
1541,63.6156
1542,63.5824
1543,63.5564
1544,63.5116
1545,63.4870
1546,63.4870
1547,63.5564
1548,63.5910
1549,63.5694
1550,63.5694
1551,63.5968
1552,63.5665
1553,63.5000
1554,63.4653
1555,63.5217
1556,63.5708
1557,63.6098
1558,63.7182
1559,63.7529
1560,63.7124
1561,63.6517
1562,63.6416
1563,63.7052
1564,63.7514
1565,63.6965
1566,63.6069
1567,63.5043
1568,63.4899
1569,63.5549
1570,63.5578
1571,63.5419
1572,63.5347
1573,63.5694
1574,63.6431
1575,63.6893
1576,63.7153
1577,63.7558
1578,63.7254
1579,63.6662
1580,63.6864
1581,63.5882
1582,63.5434
1583,63.5665
1584,63.6647
1585,63.6373
1586,63.5910
1587,63.6142
1588,63.6575
1589,63.7312
1590,63.7962
1591,63.7991
1592,63.8136
1593,63.7934
1594,63.7832
1595,63.8540
1596,63.9032
1597,63.9133
1598,63.9147
1599,63.9191
1600,63.9032
1601,63.9061
1602,63.8960
1603,63.9118
1604,63.9653
1605,63.9523
1606,63.9176
1607,63.8772
1608,63.8540
1609,63.8743
1610,63.9581
1611,63.9118
1612,63.8786
1613,63.8931
1614,63.8858
1615,63.8396
1616,63.7023
1617,63.7457
1618,63.7934
1619,63.7890
1620,63.7543
1621,63.7775
1622,63.7702
1623,63.7384
1624,63.7471
1625,63.7702
1626,63.7731
1627,63.7442
1628,63.6864
1629,63.6734
1630,63.6806
1631,63.6647
1632,63.6951
1633,63.7601
1634,63.7948
1635,63.7847
1636,63.8598
1637,63.8598
1638,63.7702
1639,63.7399
1640,63.6965
1641,63.7558
1642,63.8092
1643,63.7905
1644,63.8064
1645,63.9205
1646,64.0246
1647,64.0882
1648,64.1040
1649,64.1301
1650,64.1214
1651,64.2269
1652,64.2558
1653,64.2775
1654,64.2673
1655,64.2905
1656,64.2832
1657,64.2182
1658,64.1676
1659,64.1012
1660,64.1922
1661,64.1517
1662,64.1243
1663,64.0853
1664,64.1142
1665,64.0853
1666,64.0621
1667,64.0564
1668,64.0390
1669,64.0419
1670,64.0636
1671,64.1445
1672,64.0477
1673,63.9205
1674,63.9046
1675,63.9234
1676,63.8757
1677,63.8627
1678,63.8251
1679,63.8540
1680,63.8757
1681,63.9249
1682,63.9769
1683,63.9523
1684,63.8743
1685,63.8382
1686,63.8035
1687,63.7572
1688,63.7254
1689,63.6864
1690,63.7153
1691,63.7240
1692,63.7775
1693,63.7991
1694,63.7558
1695,63.6951
1696,63.6777
1697,63.6763
1698,63.6662
1699,63.6691
1700,63.6879
1701,63.7168
1702,63.7197
1703,63.6994
1704,63.6214
1705,63.5838
1706,63.6171
1707,63.7038
1708,63.7327
1709,63.7023
1710,63.6980
1711,63.6893
1712,63.6777
1713,63.7052
1714,63.7081
1715,63.6951
1716,63.6503
1717,63.6604
1718,63.7023
1719,63.8064
1720,63.8382
1721,63.8468
1722,63.8324
1723,63.8512
1724,63.9032
1725,63.9046
1726,63.8410
1727,63.7139
1728,63.6662
1729,63.6691
1730,63.6647
1731,63.7370
1732,63.7370
1733,63.7153
1734,63.7240
1735,63.7514
1736,63.7442
1737,63.6763
1738,63.6720
1739,63.6980
1740,63.7457
1741,63.7139
1742,63.6908
1743,63.7081
1744,63.7023
1745,63.7009
1746,63.7543
1747,63.7760
1748,63.7760
1749,63.6734
1750,63.6142
1751,63.6156
1752,63.5780
1753,63.6257
1754,63.6171
1755,63.6040
1756,63.5621
1757,63.5043
1758,63.5347
1759,63.4928
1760,63.5621
1761,63.5983
1762,63.6286
1763,63.5780
1764,63.6185
1765,63.6908
1766,63.6329
1767,63.5824
1768,63.6272
1769,63.6488
1770,63.7009
1771,63.7124
1772,63.6749
1773,63.6488
1774,63.6691
1775,63.6893
1776,63.6633
1777,63.6069
1778,63.5694
1779,63.4725
1780,63.4191
1781,63.4451
1782,63.5188
1783,63.5202
1784,63.5390
1785,63.5564
1786,63.5173
1787,63.5318
1788,63.6156
1789,63.5838
1790,63.5809
1791,63.5751
